Cluster,quarter,FCG<=2,tot_meb,fatalities,r3s,ramadan_days
Jihanah,2024Q3,0.459183673,1.091791347,,1.246,0
Jihanah,2024Q4,0.383838384,1.091791347,,1.61,0
Jihanah,2025Q1,0.346938776,1.129769223,,-0.596,30
Jihanah,2025Q2,0.427083333,1.096933625,,-1.151,0
Jihanah,2025Q3,0.47826087,1.173922384,,0.849,0
Jihanah,2025Q4,0.434782609,1.234795967,,0.233,0
Juban,2023Q4,0.532467532,1.127554616,,0.256,
Juban,2024Q1,0.602272727,1.19441016,,-0.473,22
Juban,2024Q2,0.666666667,1.344589468,,1.028,10
Juban,2024Q3,0.744897959,1.397428731,,2.222,0
Juban,2024Q4,0.777777778,1.378628353,,1.816,0
Juban,2025Q1,0.815533981,1.336748369,,-0.967,30
Juban,2025Q2,0.708333333,1.215860213,,-1.371,0
Juban,2025Q3,0.808510638,1.270102827,0,0.489,0
Juban,2025Q4,0.765957447,1.453167054,,-0.529,0
Khab wa Ash Sha'f,2024Q2,0.705882353,1.16141129,2,-0.277,10
Khab wa Ash Sha'f,2024Q3,0.784615385,1.167453316,0,1.651,0
Khab wa Ash Sha'f,2024Q4,0.72826087,1.180778345,5,0.879,0
Khab wa Ash Sha'f,2025Q1,0.571428571,1.129769223,10,-1.064,30
Khab wa Ash Sha'f,2025Q2,0.711111111,1.096933625,18,-1.626,0
Khab wa Ash Sha'f,2025Q3,0.76344086,1.173922384,7,1.445,0
Khab wa Ash Sha'f,2025Q4,0.755555556,1.234795967,34,0.391,0
Khabb wa ash Sha'af,2023Q4,1,1.122622723,3,0.244,
Khabb wa ash Sha'af,2024Q1,0.4,1.138800961,23,0.984,22
Khamir,2023Q4,0.475,0.96894526,0,0.919,
Khamir,2024Q1,0.636363636,0.970454015,,-0.303,22
Khamir,2024Q2,0.696428571,1.271859942,0,-0.782,10
Khamir,2024Q3,0.677083333,1.576044129,3,1.825,0
Khamir,2024Q4,0.707070707,1.576044129,1,1.419,0
Khamir,2025Q1,0.704761905,1.129769223,1,-0.277,30
Khamir,2025Q2,0.760416667,1.096933625,0,-1.408,0
Khamir,2025Q3,0.741935484,1.173922384,0,1.582,0
Khamir,2025Q4,0.706521739,1.234795967,0,-0.61,0
Khanfar,2024Q2,0.453947368,0.470569318,3,1.514,10
Khanfar,2024Q3,0.602150538,0.369363903,0,1.501,0
Khanfar,2024Q4,0.653846154,0.354439353,1,0.321,0
Khanfar,2025Q1,0.639175258,0.332441546,0,-1.393,30
Khanfar,2025Q2,0.71875,0.310786512,5,-1.522,0
Khanfar,2025Q3,0.6,0.33512198,1,1.62,0
Khanfar,2025Q4,0.613861386,0.423421244,3,-0.509,0
Khanfir,2023Q4,0.451754386,0.419735567,,0.391,
Khanfir,2024Q1,0.415204678,0.399480675,0,-0.817,22
Kharab Al Marashi,2023Q4,0.74137931,1.122622723,,1.387,
Kharab Al Marashi,2024Q1,0.651162791,1.138800961,3,0.07,22
Kharab Al Marashi,2024Q2,0.747474747,1.16141129,,-0.601,10
Kharab Al Marashi,2024Q3,0.8,1.167453316,1,1.874,0
Kharab Al Marashi,2024Q4,0.610526316,1.180778345,,2.559,0
Kharab Al Marashi,2025Q1,0.724489796,1.129769223,0,-0.116,30
Kharab Al Marashi,2025Q2,0.729166667,1.096933625,6,-1.598,0
Kharab Al Marashi,2025Q3,0.697916667,1.173922384,0,1.714,0
Kharab Al Marashi,2025Q4,0.744444444,1.234795967,,0.043,0
Kharif,2023Q4,0.266666667,0.96894526,,0.676,
Kharif,2024Q1,0.571428571,0.970454015,1,-0.382,22
Kharif,2024Q2,0.680412371,1.271859942,,-0.455,10
Kharif,2024Q3,0.635416667,1.576044129,,1.597,0
Kharif,2024Q4,0.75,1.576044129,,1.6,0
Kharif,2025Q1,0.646464646,1.129769223,,-0.382,30
Kharif,2025Q2,0.6875,1.096933625,,-1.265,0
Kharif,2025Q3,0.684210526,1.173922384,,1.415,0
Kharif,2025Q4,0.736263736,1.234795967,,-0.201,0
Khawlan,2024Q2,0.444444444,1.061153907,,0.143,10
Khawlan,2024Q3,0.428571429,1.091791347,,1.177,0
Khawlan,2024Q4,0.505263158,1.091791347,,1.839,0
Khawlan,2025Q1,0.557894737,1.129769223,2,-0.951,30
Khawlan,2025Q2,0.516129032,1.096933625,,-1.356,0
Khawlan,2025Q3,0.414893617,1.173922384,,0.746,0
Khawlan,2025Q4,0.494623656,1.234795967,,0.235,0
Khayran Al Muharraq,2023Q4,0.692307692,1.120629222,,2.201,
Khayran Al Muharraq,2024Q1,0.647058824,1.128366965,,-0.017,22
Khayran Al Muharraq,2024Q2,0.691489362,1.154723506,0,-0.587,10
Khayran Al Muharraq,2024Q3,0.635416667,1.170092437,,1.414,0
Khayran Al Muharraq,2024Q4,0.650485437,1.182163517,,1.109,0
Khayran Al Muharraq,2025Q1,0.722222222,1.134201207,,0.543,30
Khayran Al Muharraq,2025Q2,0.765957447,1.129657011,,-0.994,0
Khayran Al Muharraq,2025Q3,0.725274725,1.135479122,1,1.95,0
Khayran Al Muharraq,2025Q4,0.793478261,1.234795967,,-0.077,0
Khur Maksar,2025Q4,0.633333333,1.053674796,1,0.008,0
Khwlan,2023Q4,0.423076923,1.004763322,,0.91,
Khwlan,2024Q1,0.433333333,1.004763322,,-0.193,22
Kitaf wa Al Boqa',2024Q2,0.65625,1.268245454,,-0.478,10
Kitaf wa Al Boqa',2024Q3,0.724489796,1.253160114,3,2.015,0
Kitaf wa Al Boqa',2024Q4,0.677083333,1.259224486,,1.881,0
Kitaf wa Al Boqa',2025Q1,0.734693878,1.266917532,0,0.141,30
Kitaf wa Al Boqa',2025Q2,0.802083333,1.096933625,10,-1.614,0
Kitaf wa Al Boqa',2025Q3,0.706521739,1.266742473,0,1.384,0
Kitaf wa Al Boqa',2025Q4,0.67032967,1.234795967,0,0.414,0
Kitaf wa Al Boqe'e,2023Q4,0,1.278247192,0,0.557,
Kitaf wa Al Boqe'e,2024Q1,0.5,1.295375998,6,-0.132,22
Kritar - Sirah,2025Q4,0.543478261,1.31084258,0,-0.292,0
Ku'aydinah,2023Q4,0.421052632,1.120629222,,2.072,
Ku'aydinah,2024Q1,0.333333333,1.128366965,,0.046,22
Ku'aydinah,2024Q2,0.591836735,1.154723506,,-0.454,10
Ku'aydinah,2024Q3,0.71875,1.170092437,,1.448,0
Ku'aydinah,2024Q4,0.642857143,1.182163517,,1.229,0
Ku'aydinah,2025Q1,0.6,1.134201207,,0.933,30
Ku'aydinah,2025Q2,0.770833333,1.129657011,,-0.872,0
Ku'aydinah,2025Q3,0.757894737,1.135479122,,2.089,0
Ku'aydinah,2025Q4,0.736263736,1.234795967,,-0.088,0
Kuhlan Afar,2024Q2,0.670212766,1.154723506,,-0.861,10
Kuhlan Afar,2024Q3,0.717171717,1.170092437,,1.69,0
Kuhlan Afar,2024Q4,0.686868687,1.182163517,,0.916,0
Kuhlan Afar,2025Q1,0.635416667,1.134201207,,-0.624,30
Kuhlan Afar,2025Q2,0.6875,1.129657011,,-1.434,0
Kuhlan Afar,2025Q3,0.641304348,1.135479122,,1.723,0
Kuhlan Afar,2025Q4,0.610526316,1.234795967,,-0.919,0
Kuhlan Affar,2023Q4,0.44,1.120629222,,0.916,
Kuhlan Affar,2024Q1,0.620689655,1.128366965,,-0.805,22
Kuhlan Ash Sharaf,2023Q4,0.714285714,1.120629222,,1.997,
Kuhlan Ash Sharaf,2024Q1,0.666666667,1.128366965,,-0.046,22
Kuhlan Ash Sharaf,2024Q2,0.75,1.154723506,3,-0.494,10
Kuhlan Ash Sharaf,2024Q3,0.783505155,1.170092437,,1.639,0
Kuhlan Ash Sharaf,2024Q4,0.824742268,1.182163517,,0.867,0
Kuhlan Ash Sharaf,2025Q1,0.728395062,1.134201207,,0.311,30
Kuhlan Ash Sharaf,2025Q2,0.822916667,1.129657011,,-0.966,0
Kuhlan Ash Sharaf,2025Q3,0.822222222,1.135479122,,1.876,0
Kuhlan Ash Sharaf,2025Q4,0.70212766,1.234795967,,-0.275,0
Kushar,2023Q4,0.7,1.120629222,,1.896,
Kushar,2024Q1,0.763157895,1.128366965,,0.303,22
Kushar,2024Q2,0.715447154,1.154723506,,-0.608,10
Kushar,2024Q3,0.717171717,1.170092437,,1.672,0
Kushar,2024Q4,0.727272727,1.182163517,,1.076,0
Kushar,2025Q1,0.715909091,1.134201207,,0.492,30
Kushar,2025Q2,0.833333333,1.129657011,,-1.162,0
Kushar,2025Q3,0.802083333,1.135479122,,1.86,0
Kushar,2025Q4,0.826086957,1.234795967,0,-0.303,0
Kusmah,2023Q4,0.641304348,0.739787943,,1.056,
Kusmah,2024Q1,0.739130435,0.831656049,,0.689,22
Kusmah,2024Q2,0.768518519,0.811652176,,0.402,10
Kusmah,2024Q3,0.742268041,0.846048183,,1.225,0
Kusmah,2024Q4,0.760416667,0.796424296,,1.105,0
Kusmah,2025Q1,0.791666667,0.796739645,,0.099,30
Kusmah,2025Q2,0.75,0.797047543,1,-0.871,0
Kusmah,2025Q3,0.8125,1.173922384,,0.817,0
Kusmah,2025Q4,0.75257732,1.234795967,,-0.911,0
Lawdar,2023Q4,0.70212766,1.523770825,1,0.738,
Lawdar,2024Q1,0.650793651,1.586928923,3,-0.527,22
Lawdar,2024Q2,0.81147541,1.854905194,4,1.316,10
Lawdar,2024Q3,0.757575758,1.114665116,6,1.967,0
Lawdar,2024Q4,0.765306122,0.906183624,1,1.409,0
Lawdar,2025Q1,0.729411765,0.802757113,6,-1.132,30
Lawdar,2025Q2,0.755555556,0.757550531,8,-1.77,0
Lawdar,2025Q3,0.641304348,0.796109876,2,0.964,0
Lawdar,2025Q4,0.788888889,0.483710724,3,-0.789,0
Ma'in,2025Q2,0.5625,1.096933625,0,-1.339,0
Ma'in,2025Q3,0.540816327,1.173922384,12,0.926,0
Ma'in,2025Q4,0.505376344,1.234795967,0,-0.595,0
Ma'rib,2025Q2,0.6875,1.036492509,46,-1.5,0
Ma'rib,2025Q3,0.673684211,1.358994916,23,0.953,0
Ma'rib,2025Q4,0.569892473,2.219474927,28,0.209,0
Ma'rib City,2025Q2,0.520833333,0.938839279,2,-1.301,0
Ma'rib City,2025Q3,0.505050505,1.076724274,1,0.875,0
Ma'rib City,2025Q4,0.704081633,1.364428093,4,0.645,0
Ma'rib-Cluster29,2023Q4,0.6,1.189475195,3,1.073333333,
Ma'rib-Cluster29,2024Q1,0.75,1.36329554,2,0.050666667,22
Ma'rib-Cluster29,2024Q2,0.6,1.157680737,1,-0.166,10
Ma'rib-Cluster29,2024Q3,0.765957447,1.058509792,0,1.192333333,0
Ma'rib-Cluster29,2024Q4,0.745454545,1.036434665,1,1.472,0
Ma'rib-Cluster29,2025Q1,0.619047619,1.054373077,46,-0.455,30
Ma'rib-Cluster29,2025Q2,0.676470588,0.978242004,20,-1.39,0
Ma'rib-Cluster29,2025Q3,0.7,1.25421297,5,0.990333333,0
Ma'rib-Cluster29,2025Q4,0.672727273,2.091670091,2,0.041,0
Ma'rib-Cluster30,2023Q4,0.441860465,1.175886543,18,0.899,
Ma'rib-Cluster30,2024Q1,0.571428571,1.309456477,0,0.111,22
Ma'rib-Cluster30,2024Q2,0.703125,1.057591764,7,0.0175,10
Ma'rib-Cluster30,2024Q3,0.731707317,0.949979572,4,1.0435,0
Ma'rib-Cluster30,2024Q4,0.776595745,0.938287436,2,1.791,0
Ma'rib-Cluster30,2025Q1,0.738461538,0.933059002,17,-0.776,30
Ma'rib-Cluster30,2025Q2,0.602150538,0.855707503,4,-1.365,0
Ma'rib-Cluster30,2025Q3,0.747252747,1.082336421,5,0.768,0
Ma'rib-Cluster30,2025Q4,0.84057971,2.174560877,6,0.1815,0
Ma'rib-Cluster31,2023Q4,0.652631579,1.142216763,,0.934,
Ma'rib-Cluster31,2024Q1,0.623762376,1.259243382,,0.425,22
Ma'rib-Cluster31,2024Q2,0.6625,0.891259068,,0.316,10
Ma'rib-Cluster31,2024Q3,0.65,0.748814991,0,1.198333333,0
Ma'rib-Cluster31,2024Q4,0.684210526,0.743489866,,2.215,0
Ma'rib-Cluster31,2025Q1,0.703296703,0.767063132,6,-0.939,30
Ma'rib-Cluster31,2025Q2,0.666666667,0.723983148,0,-1.435333333,0
Ma'rib-Cluster31,2025Q3,0.61,0.951559288,,0.635,0
Ma'rib-Cluster31,2025Q4,0.711111111,2.174560877,0,0.251333333,0
Ma'rib-Cluster32,2023Q4,0.463054187,1.192315269,15,1.0315,
Ma'rib-Cluster32,2024Q1,0.50209205,1.354493532,31,0.42,22
Ma'rib-Cluster32,2024Q2,0.503355705,1.165803109,3,0.107,10
Ma'rib-Cluster32,2024Q3,0.593582888,1.121974289,11,0.9885,0
Ma'rib-Cluster32,2024Q4,0.554973822,1.137420832,10,1.789,0
Ma'rib-Cluster32,2025Q1,0.471264368,1.041670727,55,-0.7795,30
Mabyan,2023Q4,0,1.120629222,,1.5,
Mabyan,2024Q1,0.333333333,1.128366965,,-1.063,22
Mabyan,2024Q2,0.680851064,1.154723506,,-0.593,10
Mabyan,2024Q3,0.666666667,1.170092437,1,1.572,0
Mabyan,2024Q4,0.646464646,1.182163517,,1.019,0
Mabyan,2025Q1,0.623762376,1.134201207,6,-0.112,30
Mabyan,2025Q2,0.635416667,1.129657011,,-1.096,0
Mabyan,2025Q3,0.644444444,1.135479122,,1.9,0
Mabyan,2025Q4,0.652173913,1.234795967,,-0.582,0
Maghirib Ans,2023Q4,0.352941176,1.156397895,,1.36,
Maghirib Ans,2024Q1,0.377358491,1.162363568,,-0.085,22
Maghrib Ans,2024Q2,0.56,1.150078472,,0.54,10
Maghrib Ans,2024Q3,0.550458716,1.140624951,0,1.279,0
Maghrib Ans,2024Q4,0.528089888,1.154466633,,1.199,0
Maghrib Ans,2025Q1,0.588235294,1.161934499,,-0.364,30
Maghrib Ans,2025Q2,0.520833333,1.154629246,,-1.128,0
Maghrib Ans,2025Q3,0.494845361,1.205202215,,0.863,0
Maghrib Ans,2025Q4,0.604395604,1.234795967,,-1.012,0
Majz,2023Q4,0.285714286,1.278247192,,1.304,
Majz,2024Q1,0.447368421,1.295375998,0,-0.653,22
Majz,2024Q2,0.62195122,1.268245454,0,-0.499,10
Majz,2024Q3,0.595959596,1.253160114,,2.11,0
Majz,2024Q4,0.59375,1.259224486,0,1.469,0
Majz,2025Q1,0.693877551,1.266917532,2,0.327,30
Majz,2025Q2,0.688172043,1.096933625,30,-1.479,0
Majz,2025Q3,0.673469388,1.266742473,,1.551,0
Majz,2025Q4,0.593406593,1.234795967,,-0.002,0
Manakhah,2025Q3,0.608247423,1.173922384,,1.404,0
Manakhah,2025Q4,0.533333333,1.234795967,,-0.68,0
Maqbanah,2023Q4,0.271186441,0.864107428,2,1.019,
Maqbanah,2024Q1,0.289473684,0.860485516,6,0.715,22
Maqbanah,2024Q2,0.407079646,0.860652383,31,1.902,10
Maqbanah,2024Q3,0.606382979,0.799139316,1,0.852,0
Maqbanah,2024Q4,0.595744681,0.745477211,47,1.025,0
Maqbanah,2025Q1,0.555555556,0.693493855,5,-0.384,30
Maqbanah,2025Q2,0.666666667,0.656054021,9,-1.197,0
Maqbanah,2025Q3,0.681318681,0.685216903,4,1.717,0
Maqbanah,2025Q4,0.634408602,0.701539945,4,-0.474,0
Markhah Al Olya,2024Q2,0.690721649,0.741032087,6,1.282,10
Markhah Al Olya,2024Q3,0.8125,0.677007205,13,1.807,0
Markhah Al Olya,2024Q4,0.8125,0.646142518,1,1.186,0
Markhah Al Olya,2025Q1,0.791208791,0.628224583,8,-0.749,30
Markhah Al Olya,2025Q2,0.775510204,0.626608879,2,-1.389,0
Markhah Al Olya,2025Q3,0.773195876,0.737104012,1,1.025,0
Markhah Al Olya,2025Q4,0.840425532,0.844473259,25,0.088,0
Markhah As Sufla,2024Q2,0.817204301,0.741032087,1,0.705,10
Markhah As Sufla,2024Q3,0.8,0.677007205,1,1.528,0
Markhah As Sufla,2024Q4,0.845238095,0.646142518,0,1.677,0
Markhah As Sufla,2025Q1,0.741573034,0.628224583,1,-0.969,30
Markhah As Sufla,2025Q2,0.817204301,0.626608879,,-1.504,0
Markhah As Sufla,2025Q3,0.844155844,0.737104012,4,0.975,0
Markhah As Sufla,2025Q4,0.815217391,0.844473259,2,-0.147,0
Mashr'ah Wa Hadnan,2025Q4,0.510869565,1.053674796,,,0
Maswar,2023Q4,0.823529412,0.990820527,,0.797,
Maswar,2024Q1,0.8,0.990820527,,-0.739,22
Maswar,2024Q2,0.719101124,1.407921907,,-0.858,10
Maswar,2024Q3,0.679487179,2.826701457,,1.456,0
Maswar,2024Q4,0.697674419,2.826701457,,0.286,0
Maswar,2025Q1,0.547619048,1.129769223,,-0.63,30
Maswar,2025Q2,0.726315789,1.096933625,,-1.414,0
Maswar,2025Q3,0.655555556,1.173922384,,1.488,0
Maswar,2025Q4,0.637362637,1.234795967,,-1.275,0
Mawiyah,2023Q4,0.739130435,0.864107428,3,0.864,
Mawiyah,2024Q1,0.6875,0.860485516,1,-0.293,22
Mawiyah,2024Q2,0.72,0.860652383,13,1.73,10
Mawiyah,2024Q3,0.649484536,0.799139316,4,1.641,0
Mawiyah,2024Q4,0.783505155,0.745477211,4,1.299,0
Mawiyah,2025Q1,0.704081633,0.693493855,0,-1.088,30
Mawiyah,2025Q2,0.8,0.656054021,0,-0.977,0
Mawiyah,2025Q3,0.747252747,0.685216903,0,1.552,0
Mawiyah,2025Q4,0.641304348,0.701539945,2,-0.553,0
Mayfa'a,2023Q4,0.285714286,0.667440898,0,-0.11,
Mayfa'a,2024Q1,0.416666667,0.658944526,0,0.195,22
Mayfa'ah,2024Q2,0.6875,0.688656928,1,0.09,10
Mayfa'ah,2024Q3,0.824175824,0.654255859,0,1.068,0
Mayfa'ah,2024Q4,0.707070707,0.621521219,,-0.147,0
Mayfa'ah,2025Q1,0.659340659,0.639345701,2,-0.709,30
Mayfa'ah,2025Q2,0.604166667,0.638791509,1,-1.485,0
Mayfa'ah,2025Q3,0.653846154,0.72325685,5,0.766,0
Mayfa'ah,2025Q4,0.666666667,0.844473259,0,-0.503,0
Mayfa'at Ans,2025Q3,0.681318681,1.173922384,,0.925,0
Mayfa'at Ans,2025Q4,0.663043478,1.234795967,,-0.513,0
Mazhar,2023Q4,0.623529412,0.739787943,,0.908,
Mazhar,2024Q1,0.786666667,0.831656049,,0.244,22
Mazhar,2024Q2,0.740740741,0.811652176,,0.205,10
Mazhar,2024Q3,0.739583333,0.846048183,,1.213,0
Mazhar,2024Q4,0.770833333,0.796424296,,0.999,0
Mazhar,2025Q1,0.729166667,0.796739645,,-0.02,30
Mazhar,2025Q2,0.78125,0.797047543,,-0.934,0
Mazhar,2025Q3,0.71875,1.173922384,,0.694,0
Mazhar,2025Q4,0.706521739,1.234795967,,-1.01,0
Melhan,2024Q2,0.415254237,1.047135747,,-0.171,10
Melhan,2024Q3,0.632653061,1.0702168,,0.947,0
Melhan,2024Q4,0.515151515,1.127734519,,1.045,0
Melhan,2025Q1,0.454545455,1.16388995,,0.438,30
Melhan,2025Q2,0.5625,1.096933625,0,-0.906,0
Melhan,2025Q3,0.586956522,1.173922384,,1.469,0
Melhan,2025Q4,0.483870968,1.234795967,,-0.173,0
Merkhah Al Ulya,2023Q4,0.80952381,0.807642028,3,0.455,
Merkhah Al Ulya,2024Q1,0.782608696,0.762830211,,-0.262,22
Merkhah As Sufla,2023Q4,0.711864407,0.807642028,0,0.153,
Merkhah As Sufla,2024Q1,0.578125,0.762830211,0,-0.591,22
Milhan,2023Q4,0.40625,1.001350313,,1.991,
Milhan,2024Q1,0.448275862,1.020915349,,0.283,22
Monabbih,2023Q4,0.888888889,1.278247192,3,1.609,
Monabbih,2024Q1,0.833333333,1.295375998,1,-0.966,22
Monabbih,2024Q2,0.791208791,1.268245454,4,-0.521,10
Monabbih,2024Q3,0.84375,1.253160114,1,1.982,0
Monabbih,2024Q4,0.8125,1.259224486,5,1.385,0
Monabbih,2025Q1,0.784313725,1.266917532,0,0.525,30
Monabbih,2025Q2,0.857142857,1.096933625,9,-1.279,0
Monabbih,2025Q3,0.714285714,1.266742473,1,1.642,0
Monabbih,2025Q4,0.754716981,1.234795967,2,-0.2,0
Mudhaykhirah,2023Q4,0.388888889,1.237123961,1,1.425,
Mudhaykhirah,2024Q1,0.684210526,1.256006813,0,0.635,22
Mudhaykhirah,2024Q2,0.677083333,1.263354611,,1.625,10
Mudhaykhirah,2024Q3,0.704761905,1.176970054,0,1.48,0
Mudhaykhirah,2024Q4,0.721649485,1.199445319,2,0.803,0
Mudhaykhirah,2025Q1,0.61,1.08521203,,-0.339,30
Mudhaykhirah,2025Q2,0.65625,1.085900018,,-1.002,0
Mudhaykhirah,2025Q3,0.752688172,1.127878117,0,1.787,0
Mudhaykhirah,2025Q4,0.681318681,1.080411273,,-0.655,0
Mudiyah,2023Q4,0.611764706,1.093098497,14,1.436,
Mudiyah,2024Q1,0.518987342,1.109737096,42,-0.179,22
Mudiyah,2024Q2,0.771428571,1.116843126,11,1.532,10
Mudiyah,2024Q3,0.717647059,0.897963053,65,1.516,0
Mudiyah,2024Q4,0.69,0.833475804,67,1.02,0
Mudiyah,2025Q1,0.723404255,0.775439996,17,-1.115,30
Mudiyah,2025Q2,0.691358025,0.747136606,17,-1.739,0
Mudiyah,2025Q3,0.725274725,0.798420255,20,1.024,0
Mudiyah,2025Q4,0.755555556,0.483710724,6,-0.302,0
Mukayras,2023Q4,0.7,7.740398928,,0.875,
Mukayras,2024Q1,0.636363636,8.807588076,18,-0.37,22
Mukayras,2024Q2,0.786407767,9.052924791,,1.066,10
Mukayras,2024Q3,0.795918367,9.306456596,,2.058,0
Mukayras,2024Q4,0.827956989,9.69252698,0,1.721,0
Mukayras,2025Q1,0.87755102,10.53185887,0,-1.136,30
Mukayras,2025Q2,0.849462366,12.10888308,1,-1.763,0
Mukayras,2025Q3,0.788888889,4.817066177,3,0.593,0
Mukayras,2025Q4,0.822222222,8.706467662,3,-0.845,0
Mustaba,2023Q4,0.727272727,1.120629222,,2.148,
Mustaba,2024Q1,0.583333333,1.128366965,1,-0.62,22
Mustaba,2024Q2,0.848484848,1.154723506,,-0.544,10
Mustaba,2024Q3,0.792079208,1.170092437,,1.436,0
Mustaba,2024Q4,0.802325581,1.182163517,,1.317,0
Mustaba,2025Q1,0.734939759,1.134201207,,0.681,30
Mustaba,2025Q2,0.822916667,1.129657011,,-0.904,0
Mustaba,2025Q3,0.804347826,1.135479122,0,2.049,0
Mustaba,2025Q4,0.722222222,1.234795967,,0.227,0
Najrah,2023Q4,0.294117647,1.120629222,,1.339,
Najrah,2024Q1,0.450980392,1.128366965,,-1.423,22
Najrah,2024Q2,0.541666667,1.154723506,,-0.562,10
Najrah,2024Q3,0.514851485,1.170092437,,1.375,0
Najrah,2024Q4,0.608247423,1.182163517,,0.542,0
Najrah,2025Q1,0.597938144,1.134201207,,-1.111,30
Najrah,2025Q2,0.65625,1.129657011,,-1.16,0
Najrah,2025Q3,0.604395604,1.135479122,,1.789,0
Najrah,2025Q4,0.652173913,1.234795967,,-0.949,0
Nihm,2025Q4,0.579710145,1.234795967,2,-0.038,0
Nisab,2023Q4,0.756097561,0.830521915,0,0.661,
Nisab,2024Q1,0.696629213,0.793813791,0,-0.685,22
Nisab,2024Q2,0.835051546,0.760032243,0,0.985,10
Nisab,2024Q3,0.826530612,0.689087339,0,1.507,0
Nisab,2024Q4,0.715909091,0.655913762,,1.903,0
Nisab,2025Q1,0.744444444,0.618118803,4,-0.894,30
Nisab,2025Q2,0.760416667,0.628455336,0,-1.688,0
Nisab,2025Q3,0.75,0.803707174,1,0.924,0
Nisab,2025Q4,0.835164835,0.833105689,1,0.581,0
Old City,2025Q2,0.447916667,1.096933625,,,0
Old City,2025Q3,0.510869565,1.173922384,4,,0
Old City,2025Q4,0.64516129,1.234795967,0,,0
Osaylan,2024Q2,0.663366337,0.741032087,7,0.209,10
Osaylan,2024Q3,0.731958763,0.677007205,0,1.037,0
Osaylan,2024Q4,0.726190476,0.646142518,,0.197,0
Osaylan,2025Q1,0.765957447,0.628224583,1,-0.973,30
Osaylan,2025Q2,0.697916667,0.626608879,,-1.331,0
Osaylan,2025Q3,0.704081633,0.737104012,,0.66,0
Osaylan,2025Q4,0.666666667,0.844473259,1,-0.186,0
Otmah,2024Q2,0.54,1.150078472,0,0.518,10
Otmah,2024Q3,0.587628866,1.140624951,0,1.339,0
Otmah,2024Q4,0.602040816,1.154466633,,1.014,0
Otmah,2025Q1,0.63,1.161934499,,-0.278,30
Otmah,2025Q2,0.604166667,1.154629246,2,-1.106,0
Otmah,2025Q3,0.422680412,1.205202215,,0.771,0
Otmah,2025Q4,0.404255319,1.234795967,0,-0.917,0
Qa'atabah,2023Q4,0.666666667,1.127554616,163,0.485,
Qa'atabah,2024Q1,0.663461538,1.19441016,112,-0.731,22
Qa'tabah,2024Q2,0.736842105,1.344589468,69,1.11,10
Qa'tabah,2024Q3,0.780821918,1.397428731,61,2.085,0
Qa'tabah,2024Q4,0.814814815,1.386347252,172,1.526,0
Qa'tabah,2025Q1,0.688888889,1.354132813,142,-1.181,30
Qa'tabah,2025Q2,0.8,1.236710515,44,-1.234,0
Qa'tabah,2025Q3,0.777777778,1.287338171,31,0.969,0
Qa'tabah,2025Q4,0.784946237,1.380910296,19,-0.161,0
Qafl Shamer,2023Q4,0.681818182,1.120629222,,1.978,
Qafl Shamer,2024Q1,0.576923077,1.128366965,,-0.1,22
Qafl Shammar,2024Q2,0.625,1.154723506,,-0.56,10
Qafl Shammar,2024Q3,0.783505155,1.170092437,,1.471,0
Qafl Shammar,2024Q4,0.78125,1.182163517,,1.19,0
Qafl Shammar,2025Q1,0.75,1.134201207,,0.807,30
Qafl Shammar,2025Q2,0.708333333,1.129657011,,-0.809,0
Qafl Shammar,2025Q3,0.649484536,1.135479122,,2.101,0
Qafl Shammar,2025Q4,0.712765957,1.234795967,,0.096,0
Qaflat Odhar,2024Q2,0.787234043,1.670584825,,-0.684,10
Qaflat Odhar,2024Q3,0.705882353,2.826701457,,1.891,0
Qaflat Odhar,2024Q4,0.768115942,2.826701457,,1.507,0
Qaflat Odhar,2025Q1,0.734177215,1.129769223,2,0.714,30
Qaflat Odhar,2025Q2,0.75,1.096933625,0,-1.44,0
Qaflat Odhar,2025Q3,0.722222222,1.173922384,,1.585,0
Qaflat Odhar,2025Q4,0.666666667,1.234795967,0,-0.681,0
Qarah,2023Q4,0,1.120629222,,1.743,
Qarah,2024Q1,1,1.128366965,,0.044,22
Qarah,2024Q2,0.802083333,1.154723506,,-0.651,10
Qarah,2024Q3,0.771084337,1.170092437,0,1.844,0
Qarah,2024Q4,0.75,1.182163517,,1.195,0
Qarah,2025Q1,0.82278481,1.134201207,,0.785,30
Qarah,2025Q2,0.791666667,1.129657011,,-1.143,0
Qarah,2025Q3,0.833333333,1.135479122,,1.607,0
Qarah,2025Q4,0.811111111,1.234795967,,-0.472,0
Qatabir,2023Q4,0.529411765,1.278247192,2,1.583,
Qatabir,2024Q1,0.636363636,1.295375998,1,-0.614,22
Qatabir,2024Q2,0.574468085,1.268245454,0,-0.428,10
Qatabir,2024Q3,0.659340659,1.253160114,0,2.066,0
Qatabir,2024Q4,0.63,1.259224486,,1.465,0
Qatabir,2025Q1,0.575757576,1.266917532,1,0.862,30
Qatabir,2025Q2,0.655555556,1.096933625,2,-1.419,0
Qatabir,2025Q3,0.688888889,1.266742473,2,1.599,0
Qatabir,2025Q4,0.62745098,1.234795967,6,0.031,0
Rada',2025Q3,0.693877551,1.143178411,9,1.179,0
Rada',2025Q4,0.690721649,1.143178411,18,-0.438,0
Radfan,2023Q4,0.575342466,0.780325964,,-0.085,
Radfan,2024Q1,0.738461538,0.842134752,,-0.602,22
